1406,Z.SPAVACICA 3787                   , ,KOM,1240.00,0.00,0,0
1407,Z.MAJ.DUG RIK.                     ,,KOM,730.00,0.00,29,16
1408,Z.MAJICA, ,KOM,0.00,0.00,0,0
1409,ARIS 671,,KOM,1200.00,0.00,0,1
1410,ARIS 662                           , ,KOM,1100.00,0.00,0,0
1411,ARIS 415, ,KOM,0.00,0.00,0,0
1412,D.M.PIZAMA 2                       ,,KOM,975.00,0.00,2,2
1413,D.M. PIZAMA 4-6                    , ,KOM,560.00,0.00,0,0
1414,D.Z.PIZAMA 8-10, ,KOM,0.00,0.00,0,0
1415,DEC.PIZAMA 2, ,KOM,0.00,0.00,0,0
1416,DEC.PIZAMA 8-10, ,KOM,850.00,0.00,1,1
1417,ZENSKI SLIP                        ,,KOM,310.00,0.00,10,11
1418,ZENSKI SLIP, ,KOM,0.00,0.00,0,0
1419,Z.MAJICA, ,KOM,0.00,0.00,0,0
1420,ZENSKI SLIP, ,KOM,0.00,0.00,0,0
1421,ZENSKI SLIP, ,KOM,0.00,0.00,0,0
1422,Z.PIZAMA, ,KOM,0.00,0.00,0,0
1423,ZENSKA PIZAMA, ,KOM,0.00,0.00,0,0
1424,ZENSKA PIDZAMA 208064, ,KOM,0.00,0.00,0,0
1425,ZENSKA PIZAMA, ,KOM,0.00,0.00,0,0
1426,Z.PIDZAMA                          , ,KOM,1900.00,0.00,0,1
1427,Z.KOMPLET SOFIJA, ,KOM,0.00,0.00,0,0
1428,M.PIZAMA DAVID SINGL, ,KOM,0.00,0.00,0,0
1429,D.PIZAMA 2-4,,KOM,950.00,0.00,1,1
1430,D.PIZAMA 6-8, ,KOM,0.00,0.00,0,0
1431,D.PIZAMA 10-14 14P101, ,KOM,1230.00,0.00,0,0
1432,D.PIZAMA LETNJA 6-8, ,KOM,0.00,0.00,0,0
1433,D.PIZAMA LETNJA 10-14, ,KOM,0.00,0.00,0,0
1435,D.ZIM.PIZAMA MUSKA 10-14, ,KOM,0.00,0.00,0,0
1436,Z.MAJICA D.RUK-RIP, ,KOM,0.00,0.00,0,0
1437,ZENSKI SLIP 4984                   , ,KOM,130.00,0.00,0,0
1438,Z.MAJICA LARA DUG RUKAV, ,KOM,0.00,0.00,0,0
1439,D.M.MAJICA 4-6  4130, ,KOM,0.00,0.00,0,0
1440,D.M.MAJICA 8-10 4130, ,KOM,0.00,0.00,0,0
1441,D.Z.MAJICA 4-6 4129, ,KOM,0.00,0.00,0,0
1442,D.Z.MAJICA 8-10 4129, ,KOM,0.00,0.00,0,0
1443,D.Z.MAJICA 12-14 4129, ,KOM,0.00,0.00,0,0
1444,D.M.MAJICA 4-6 5427, ,KOM,0.00,0.00,0,0
1445,b.komplet,,KOM,1215.00,0.00,0,0
1446,D.M.MAJICA 12-14 5427, ,KOM,0.00,0.00,0,0
1447,DEC.PIZAMA 2-4-6, ,KOM,0.00,0.00,0,0
1448,ZENSKA POLUROLKA,,KOM,670.00,0.00,1,1
1449,DRV.RAM 21.5CM, ,KOM,0.00,0.00,0,0
1450,JENNNY T-SHIRT                     , ,KOM,470.00,0.00,3,0
1451,MUSKA DECIJA PIDZAMA, ,KOM,0.00,0.00,0,0
1452,D.Z.PIDZAMA 8-10 5551, ,KOM,0.00,0.00,0,0
1453,RGS IMBOT.ANITA GLORY, ,KOM,0.00,0.00,0,0
1454,TIF REGGI INFIORE, ,KOM,0.00,0.00,0,0
1455,VISIONE RS, ,KOM,0.00,0.00,0,0
1456,Z.MAJICA, ,KOM,0.00,0.00,0,0
1457,DOKOL.70 DEN GRILON, ,KOM,0.00,0.00,0,0
1458,ELIE ANN, ,KOM,0.00,0.00,0,0
1459,D.Z.PIZAMA 2 5551                  , ,KOM,1185.00,0.00,1,1
1460,D.Z.PIDZAMA 4-6 5551, ,KOM,1135.00,0.00,0,0
1461,PARI ANN, ,KOM,0.00,0.00,0,0
1462,AKTIVIA                            ,,KOM,370.00,0.00,54,4
1463,VUNICA LISA COATS, ,KOM,0.00,0.00,0,0
1464,D.Z.ROLKA 4-6  4127,,KOM,400.00,0.00,2,2
1465,D.Z.ROLKA 8-10 4127,,KOM,500.00,0.00,1,1
1466,D.Z.ROLKA 12-14 4127, ,KOM,580.00,0.00,0,0
1467,DECIJI HULAHOP 0-4                 ,,KOM,400.00,0.00,17,21
1468,DECIJI HULAHOP 6-8                 ,,KOM,440.00,0.00,8,15
1469,DECIJI H-HOP LAME,,KOM,300.00,0.00,3,3
1470,VUNICA 100GR, ,KOM,0.00,0.00,0,0
1471,VUNICA 100GR, ,KOM,0.00,0.00,0,0
1472,VUNICA 100GR,,KOM,200.00,0.00,0,0
1473,VUNICA 50GR, ,KOM,0.00,0.00,0,0
1474,D.ZEN.SLIP 4-6, ,KOM,0.00,0.00,0,0
1475,D.ZEN.SLIP 8-10, ,KOM,0.00,0.00,0,0
1476,D.Z.SPAVACICA 4-6 5549, ,KOM,0.00,0.00,0,0
1477,D.Z.SPAVACICA 8-10 5549, ,KOM,0.00,0.00,0,0
1478,D.Z.SPAVACICA 12-14 5549, ,KOM,0.00,0.00,0,0
1479,Z.MAJICA, ,KOM,0.00,0.00,0,0
1480,D.Z.HELANKE 4-6 5546, ,KOM,0.00,0.00,0,0
1481,D.Z.HELANKA 8-10 5546, ,KOM,0.00,0.00,0,0
1482,D.Z.HELANKA 12-14 5546             , ,KOM,440.00,0.00,2,4
1483,Z.PIZAMA, ,KOM,0.00,0.00,0,0
1484,D.Z.PIZAMA 2,,KOM,960.00,0.00,1,1
1485,D.Z.PIZAMA 4-6, ,KOM,0.00,0.00,0,0
1486,D.Z.PIZAMA 8-10, ,KOM,0.00,0.00,0,0
1487,D.HALJINA 2-6 2583,,KOM,1150.00,0.00,0,0
1488,Z.KOMPLET STRAFTE,,KOM,615.00,0.00,1,1
1489,D.HALJINA 8-10 2583, ,KOM,0.00,0.00,0,0
1490,NOEMI COLLANT-PILE, ,KOM,350.00,0.00,0,0
1491,D.Z.KOMPLET 2-6 2578               ,,KOM,680.00,0.00,2,2
1492,D.Z.KOMPLET 8-10 2578              , ,KOM,780.00,0.00,1,1
1493,ogrtac i spav.                     , ,KOM,2810.00,0.00,1,2
1494,ROVERETO, ,KOM,0.00,0.00,0,0
1495,havana kupaci,,KOM,3250.00,0.00,0,1
1496,LIMI PARIGINA, ,KOM,0.00,0.00,0,0
1497,BYE CELLULITE,,KOM,710.00,0.00,0,1
1498,FABIANE, ,KOM,0.00,0.00,0,0
1499,M.BOKSERICE DEZEN                  ,,KOM,530.00,0.00,4,10
1500,DAPHNE, ,KOM,0.00,0.00,0,0
1501,NICOLETTE, ,KOM,0.00,0.00,0,0
1502,ZENSKI H-HOP 30D, ,KOM,235.00,0.00,0,0
1503,SAN TORINI,,KOM,460.00,0.00,1,1
1504,DAKOTA, ,KOM,0.00,0.00,0,0
1505,SAN REMO, ,KOM,0.00,0.00,0,0
1506,SAN DIEGO, ,KOM,0.00,0.00,0,0
1507,MONTRAEL, ,KOM,0.00,0.00,0,0
1508,NEVADA                             ,,KOM,750.00,0.00,7,1
1509,BODY PLUS COLLANT 40DEN, ,KOM,0.00,0.00,0,0
1510,Z.BEBY DOLL 10-14                  ,,KOM,1450.00,0.00,1,1
1511,DIANA H-HOP. 40DEN,,KOM,585.00,0.00,3,3
1512,ZENSKI SET MEJA,,KOM,680.00,0.00,0,1
1513,Z.MAJICA BETTA MINI, ,KOM,0.00,0.00,0,0
1514,Z.MAJICA DIJANA, ,KOM,0.00,0.00,0,0
1515,ZENSKA POTKOSULJA, ,KOM,0.00,0.00,0,0
1516,ZENSKA MAJICA 2211                 , ,KOM,270.00,0.00,0,0
1517,DEC.DUGE GACE 8-10, ,KOM,0.00,0.00,0,0
1518,ZENSKA DOKOLENICA, ,KOM,0.00,0.00,0,0
1519,VUNICA BRAVO PERLA, ,KOM,0.00,0.00,0,0
1520,D.HELANKE 8-12 4500,,KOM,590.00,0.00,2,2
1521,D.Z.PIZAMA 2 5524                  , ,KOM,1050.00,0.00,3,2
1522,D.Z.PIZAMA 4-6 5524, ,KOM,0.00,0.00,0,0
1523,D.Z.PIZAMA 8-10 5524, ,KOM,0.00,0.00,0,0
1524,D.Z.PIZAMA 12-14 5524, ,KOM,0.00,0.00,0,0
1525,MUSKA TERMO CARAPA STORK, ,KOM,0.00,0.00,0,0
1526,MELANGE, ,KOM,0.00,0.00,0,0
1527,DEJA-5 GRILON                      ,,KOM,240.00,0.00,8,6
1528,M.PIZAMA LEONARDO,,KOM,1800.00,0.00,0,1
1529,D.PIDZAMA KLARA 6-8, ,KOM,0.00,0.00,0,0
1530,D.Z.BEBI DOL D 8-10, ,KOM,0.00,0.00,0,0
1531,MAJICA DUGI RUKAV VANJA, ,KOM,0.00,0.00,0,0
1532,DECJA DOKOL.NINA 1.2.3.,,KOM,105.00,0.00,3,3
1533,M.BOX 101030,,KOM,290.00,0.00,1,1
1534,M.BOX 101037                       ,,KOM,490.00,0.00,13,16
1535,M.DUGI VES 104020,,KOM,940.00,0.00,1,1
1536,Z.SLIP 200021,,KOM,225.00,0.00,0,1
1537,Z.SLIP 200 028                     ,,KOM,290.00,0.00,37,21
1538,Z.BOX 201 019                      , ,KOM,180.00,0.00,-1,1
1539,Z.BOX 201 020                      , ,KOM,220.00,0.00,15,8
1540,Z.KOMPLET 202036                   ,,KOM,695.00,0.00,15,1
1541,Z.KOMPLET 202034                   , ,KOM,625.00,0.00,4,7
1542,Z.KOMPLET 202038, ,KOM,880.00,0.00,0,0
1543,Z.MAJICA 203026,,KOM,320.00,0.00,1,1
1544,Z.MAJICA 1544,,KOM,420.00,0.00,4,4
1545,Z.MAJICA 203030,,KOM,430.00,0.00,7,7
1546,Z.MAJICA 203033,,KOM,700.00,0.00,21,23
1547,Z.MAJICA 203034,,KOM,380.00,0.00,-3,5
1548,Z.MAJICA 203038                    ,,KOM,1220.00,0.00,2,3
1549,Z.MAJICA 203039                    ,,KOM,510.00,0.00,7,8
1550,Z.BODY 207021                      , ,KOM,5710.00,0.00,0,0
1551,Z.BODY 207022,,KOM,570.00,0.00,1,1
1552,Z.ROLKA 209020,,KOM,750.00,0.00,2,2
1553,D.Z.KOMBINEZON 8-10, ,KOM,0.00,0.00,0,0
1554,ZENSKA PIDZAMA 208082, ,KOM,0.00,0.00,0,0
1555,D.Z.BODI MAJICA 2-6, ,KOM,0.00,0.00,0,0
1556,ZENSKA PIDZAMA, ,KOM,0.00,0.00,0,0
1557,D.Z.BODI MAJICA 8-10               , ,KOM,530.00,0.00,0,0
1558,MUSKE PIDZAME                      , ,KOM,1100.00,0.00,0,0
1559,D.Z.BODI MAJICA 12-14, ,KOM,0.00,0.00,0,0
1561,VUNICA BRAVO MELADA,,KOM,1800.00,0.00,0,0
1562,VUNICA TETEKS SPEKTAR              , ,KG,955.00,0.00,0,0
1563,LOTOS PIZAMA 101/80-1, ,KOM,0.00,0.00,0,0
1564,ISABELA FIORE, ,KOM,0.00,0.00,0,0
1565,GIOVANNA FIORE, ,KOM,0.00,0.00,0,0
1566,HENRIETTA FIORE, ,KOM,0.00,0.00,0,0
1567,NELLY FIORE, ,KOM,0.00,0.00,0,0
1568,DRV. RAM  27 5, ,KOM,550.00,0.00,0,0
1569,BADE MANTILI                       ,,KOM,3800.00,0.00,0,0
1570,BADE MANTIL, ,KOM,0.00,0.00,0,0
1571,FANNY 15,,KOM,535.00,0.00,1,1
1572,DECIJE PIDZAME 2-8,,KOM,890.00,0.00,3,3
1573,DECIJE PIDZAME  10-14,,KOM,990.00,0.00,3,3
1574,SPAVACICE, ,KOM,0.00,0.00,0,0
1575,MUSKE PIDZAME, ,KOM,0.00,0.00,0,0
1576,MUSKE PIDZAME, ,KOM,0.00,0.00,0,0
1577,ZENSKE PIDZAME, ,KOM,0.00,0.00,0,0
1578,ZENSKE PIDZAME,,KOM,1400.00,0.00,1,1
1579,D.M.SLIP 300020, ,KOM,0.00,0.00,0,0
1580,D.M.BOX 301021, ,KOM,0.00,0.00,0,0
1581,D.M.MAJICA 303020, ,KOM,0.00,0.00,0,0
1582,D.Z.SLIP 400020,,KOM,140.00,0.00,3,3
1583,ZEN.MAJICA 4584, ,KOM,0.00,0.00,0,0
1584,ZEN.MAJICA 4583, ,KOM,0.00,0.00,0,0
1585,Z.MAJICA  4558                     ,,KOM,1230.00,0.00,0,2
1586,D.HELAN DEZEN 8-12,,KOM,420.00,0.00,1,1
1587,D.M.KOMPLET 4-8,,KOM,435.00,0.00,4,4
1588,D.M.PIZAMA 8-10,,KOM,1015.00,0.00,0,0
1589,D.M.PIZAMA 12-14                   ,,KOM,1580.00,0.00,0,1
1590,ZENSKE HELANKE 2428,,KOM,595.00,0.00,2,2
1591,D.Z.BOXERICE 4-6, ,KOM,0.00,0.00,0,0
1592,D.Z.BOXERICE 8-10, ,KOM,0.00,0.00,0,0
1593,D.Z.BOXERICE 12-14, ,KOM,0.00,0.00,0,0
1594,D.Z.MAJICA 8-10, ,KOM,0.00,0.00,0,0
1595,ZENSKE BOKSERICE, ,KOM,0.00,0.00,0,0
1596,Z.MAJICA 5657, ,KOM,0.00,0.00,0,0
1597,Z.BOXERICE 5658, ,KOM,0.00,0.00,0,0
1598,DECJ.ZENS.BOXERICE 4-6, ,KOM,0.00,0.00,0,0
1599,Z.MAJICA 5662, ,KOM,0.00,0.00,0,0
1600,ZENSKA ATLET MAJICA, ,KOM,0.00,0.00,0,0
1601,M.BOX 101034                       , ,KOM,310.00,0.00,6,3
1602,LOVELYGIRL EMY ASS, ,KOM,0.00,0.00,0,0
1603,ROSSOPORPORA GRUDNJAK I GACICE, ,KOM,0.00,0.00,0,0
1604,MODEL TOP 30, ,KOM,0.00,0.00,0,0
1605,PUSH UP 40                         ,,KOM,700.00,0.00,82,7
1606,Push-up 20 DEN                     ,,KOM,660.00,0.00,48,43
1607,VUNICA 100 GR,,KOM,250.00,0.00,0,0
1608,KLOVN DECIJI UNI HOP               ,,KOM,430.00,0.00,1,3
1609,h.hop,,KOM,145.00,0.00,4,6
1610,GAMBALETTO DESIGN DOK ,,KOM,75.00,0.00,2,3
1611,SUMMER FASHION DEZEN SOKNA, ,KOM,0.00,0.00,0,0
1612,TREND LINE 40 DEN DOKOLENICA,,KOM,115.00,0.00,4,4
1613,TREND LINE DESIGN 40 DEN ,,KOM,160.00,0.00,1,1
1614,PUSH UP 40 XXL                     ,,KOM,820.00,0.00,14,8
1615,CLASSIC CLUB DEFENCE, ,KOM,0.00,0.00,0,0
1616,CAPRIOLA HELANKE 80 DEN, ,KOM,0.00,0.00,0,0
1617,STEFY 40 DEN.DECIJI HULA HOP, ,KOM,0.00,0.00,0,0
1618,PADDED GRUDNJAK, ,KOM,0.00,0.00,0,0
1619,D.HALJINA 2-6 2447,,KOM,950.00,0.00,1,1
1620,D.HALJINA 8-10 2447,,KOM,810.00,0.00,0,0
1621,ZENSKA MAJICA TOP,,KOM,190.00,0.00,0,1
1622,ZENSKA MAJICA,,KOM,370.00,0.00,2,2
1623,BEBI DOL, ,KOM,1050.00,0.00,0,0
1624,OGRTACI SET, ,KOM,0.00,0.00,0,0
1625,MUSKE PIDZAME, ,KOM,0.00,0.00,0,0
1626,D.DEO PIDZAME, ,KOM,0.00,0.00,0,0
1627,ZENSKE PIDZAME, ,KOM,0.00,0.00,0,0
1628,BEBI DOL 212027                    , ,KOM,1060.00,0.00,0,2
1629,BEBI DOL,,KOM,1200.00,0.00,1,1
1630,ZENSKE PIDZAME, ,KOM,0.00,0.00,0,0
1631,ZENSKE PIDZAME, ,KOM,0.00,0.00,0,0
1632,M.MAJICA 103029,,KOM,830.00,0.00,2,2
1633,M.MAJICA 103029,,KOM,910.00,0.00,1,1
1634,Z.MAJICA 203031,,KOM,560.00,0.00,4,4
1635,Z.MAJICA 203032,,KOM,550.00,0.00,2,2
1636,Z.MAJICA 203044,,KOM,790.00,0.00,1,1
1637,Z.MAJICA 203045,,KOM,495.00,0.00,2,1
1638,Z.MAJICA 203046,,KOM,670.00,0.00,1,1
1639,Z.MAJICA 203047,,KOM,630.00,0.00,3,6
1640,Z.SPAVACICA 205020,,KOM,1190.00,0.00,1,1
1641,Z.SPAVACICA 205021                 , ,KOM,1345.00,0.00,-5,10
1642,D.Z.PIZAMA LETNJA 2-4, ,KOM,0.00,0.00,0,0
1643,D.PIDZAMA LETNJA 6-8, ,KOM,0.00,0.00,0,0
1644,D.PIDZAMA LETNJA 10-14, ,KOM,0.00,0.00,0,0
1645,SPAVACICA MARINA 646, ,KOM,0.00,0.00,0,0
1646,Z.PIDZAMA 3/4 DUNJA, ,KOM,0.00,0.00,0,0
1647,D.Z.PIDZAMA 12-14 5551, ,KOM,0.00,0.00,0,0
1648,Z.SLIP 200030                      , ,KOM,140.00,0.00,1,10
1649,Z.MAJICA 203029                    , ,KOM,770.00,0.00,1,1
1650,Z.PIDZAMA 208020                   , ,KOM,2160.00,0.00,2,0
1651,Z.PIDZAMA 208025                   , ,KOM,2210.00,0.00,18,0
1652,B.DOL 212020, ,KOM,0.00,0.00,0,0
1653,B.DOL 212021, ,KOM,0.00,0.00,0,0
1654,Z.KOMPLET 202033                   , ,KOM,1680.00,0.00,0,0
1655,D.Z.SPAVACICA NENA 2-6, ,KOM,0.00,0.00,0,0
1656,D.Z.SPAVACICA NENA 8-14, ,KOM,0.00,0.00,0,0
1657,D.Z.PIDZAMA KLORA 10-12-14, ,KOM,0.00,0.00,0,0
1658,D.Z.BEBI DOL 4-6                   , ,KOM,810.00,0.00,0,0
1659,D.Z.BEBI DOL 8-10, ,KOM,0.00,0.00,0,0
1660,D.MUS.BEBI DOL 8-10, ,KOM,0.00,0.00,0,0
1661,ARIS BRUS 676                      ,,KOM,1100.00,0.00,5,3
1662,ZENSKI BABY DOLL MIRINDA, ,KOM,0.00,0.00,0,0
1663,Z.HALJINA 1115                     , ,KOM,1720.00,0.00,0,1
1664,D.BEBI DOL 2-6 2569                , ,KOM,710.00,0.00,1,1
1665,D.BEBI DOL 8-10 2569, ,KOM,800.00,0.00,0,0
1666,D.MUS.BEBI DOL 3-4-6, ,KOM,0.00,0.00,0,0
1667,Z.BABY DOLL 2-4, ,KOM,0.00,0.00,0,0
1668,Z.BABY DOLL 6-8, ,KOM,0.00,0.00,0,0
1669,BIKINI,,KOM,1800.00,0.00,2,2
1670,BIKINI LEBEC, ,KOM,0.00,0.00,0,0
1671,BIKINI DENNY COLOR,,KOM,1650.00,0.00,1,1
1672,OGRTACI, ,KOM,0.00,0.00,0,0
1673,D.Z.KOMBINEZON 2-6, ,KOM,0.00,0.00,0,0
1674,ZEN.MAJICA BELO, ,KOM,0.00,0.00,0,0
1675,T-SHIRT                            , ,KOM,1760.00,0.00,0,0
1676,BEBI KOMPLET 80-2-3 2576, ,KOM,0.00,0.00,0,0
1677,D.PIDZAMA KLARA 2-4, ,KOM,0.00,0.00,0,0
1678,Z.SPAVACICA ELIZA,,KOM,1050.00,0.00,1,1
1679,ZENSKI BABY DOLL BRENA,,KOM,880.00,0.00,2,2
1680,SPAVACICA HALJINA MILKA,,KOM,900.00,0.00,1,1
1681,Z.BABY DOLL LENA                   , ,KOM,1200.00,0.00,2,2
1682,Z.MAJICA KR.RUKAV 2510             ,,KOM,620.00,0.00,19,11
1683,ARIS BRUS, ,KOM,0.00,0.00,0,0
1684,ARIS BRUS, ,KOM,1290.00,0.00,0,0
1685,GILDA ARIS BRUS,,KOM,1200.00,0.00,0,1
1686,ARIS BRUS 776, ,KOM,0.00,0.00,0,0
1687,NADIA ARIS BRUS,,KOM,1200.00,0.00,0,1
1688,D.Z.SLIP 400022, ,KOM,0.00,0.00,0,0
1689,D.Z.MAJICA 403022, ,KOM,0.00,0.00,0,0
1690,D.M.K.RUKAV 12-14, ,KOM,0.00,0.00,0,0
1691,Z.MAJICA TB STRAFTE, ,KOM,380.00,0.00,1,2
1692,COST.KORBER VIOLA, ,KOM,0.00,0.00,0,0
1693,D.Z.PIDZAMA 12-14 5551,,KOM,1255.00,0.00,1,1
1694,Z.PIDZAMA 7167, ,KOM,0.00,0.00,0,0
1695,D.Z.SLIP 3/1 4-6 5481              ,,KOM,860.00,0.00,2,2
1696,D.M.BOX 3/1 4-6,,KOM,980.00,0.00,0,1
1697,D.Z.BODI 8-10                      ,,KOM,990.00,0.00,6,3
1698,D.M.KOMPLET IVAN 2-6               , ,KOM,470.00,0.00,8,3
1699,D.Z.KOMBINEZON 12-14, ,KOM,0.00,0.00,0,0
1700,D.Z.HALJINA MIMI 2-6               , ,KOM,600.00,0.00,-2,3
1701,D.Z.HALJINA MIMI 8-14              , ,KOM,700.00,0.00,1,1
1702,ARIS BRUS 677-678                  ,,KOM,1350.00,0.00,3,1
1703,ARIS BRUS 670                      ,,KOM,1100.00,0.00,4,7
1704,ARIS BRUS 679                      ,,KOM,1200.00,0.00,1,8
1705,Z.HALJINA 1116,,KOM,2100.00,0.00,1,1
1706,D.M.KOMPLET 2-6                    , ,KOM,560.00,0.00,0,0
1707,M.BABY DOLL 2-4, ,KOM,0.00,0.00,0,0
1708,D.Z.HELAN 3/4 2-6, ,KOM,320.00,0.00,0,0
1709,D.Z.MAJICA 4-6, ,KOM,0.00,0.00,0,0
1711,z.slip,,KOM,340.00,0.00,1,1
1712,MAJICA 1 1531,,KOM,750.00,0.00,0,0
1713,MAJICA 2-5,,KOM,615.00,0.00,0,0
1714,MAJICA 1,,KOM,810.00,0.00,0,1
1715,MAJICA 2-4, ,KOM,0.00,0.00,0,0
1716,MAJICA 6-10, ,KOM,0.00,0.00,0,0
1717,D.Z.GACE 4-6 3053,,KOM,195.00,0.00,3,3
1718,D.Z.GACE 8-10 3053                 ,,KOM,210.00,0.00,6,9
1719,D.Z.GACE 12-14 3053,,KOM,225.00,0.00,2,3
1720,D.Z.MAJICA 4-6, ,KOM,0.00,0.00,0,0
1721,D.Z.MAJICA 4-6 3051                , ,KOM,430.00,0.00,4,0
1722,D.Z.MAJICA 8-10 3051               ,,KOM,450.00,0.00,2,1
1723,D.Z.MAJICA 12-14 3051, ,KOM,0.00,0.00,0,0
1724,D.Z.GACE STAMPA 4-6 3041, ,KOM,0.00,0.00,0,0
1725,D.Z.GACE STAMPA 8-10 3041, ,KOM,0.00,0.00,0,0
1726,D.Z.GACE STAMPA 12-14, ,KOM,0.00,0.00,0,0
1727,D.Z.POLUBOKS 4-6 3042, ,KOM,0.00,0.00,0,0
1728,D.Z.POLUBOKS 8-10 3042, ,KOM,0.00,0.00,0,0
1729,D.Z.POLUBOKS 12-14 3042, ,KOM,0.00,0.00,0,0
1730,DECJI MUSKI SLIP 16, ,KOM,0.00,0.00,0,0
1731,ZENSKI SLIP, ,KOM,0.00,0.00,0,0
1732,Z.SPAVACICA 3789                   , ,KOM,1180.00,0.00,0,0
1733,Z.SLIP AMIBO, ,KOM,0.00,0.00,0,0
1734,ZENSKA MAJICA AMIBO, ,KOM,0.00,0.00,0,0
1735,D.Z.SLIP 8-10 A,,KOM,210.00,0.00,1,1
1736,D.Z.MAJICA 4-6, ,KOM,0.00,0.00,0,0
1737,D.Z.MAJICA 8-10                    , ,KOM,780.00,0.00,1,1
1738,D.Z.SLIP 2-8, ,KOM,0.00,0.00,0,0
1739,D.Z.SLIP 10-14,,KOM,310.00,0.00,1,1
1740,D.Z.MAJICA 2-8,,KOM,155.00,0.00,1,1
1741,D.Z.MAJICA 10-16, ,KOM,645.00,0.00,0,0
1742,B.MANTIL 14-16,,KOM,1480.00,0.00,1,1
1743,Z.GACE 5311 5313, ,KOM,0.00,0.00,0,0
1744,D.Z.PIDZAMA 2-6 3058, ,KOM,0.00,0.00,0,0
1745,D.Z.PIDZAMA 8-10 3058, ,KOM,0.00,0.00,0,0
1746,D.Z.PIDZAMA 12-14 3058, ,KOM,0.00,0.00,0,0
1747,D.Z.PIDZAMA 2-6 3022, ,KOM,0.00,0.00,0,0
1748,D.Z.PIDZAMA 8-10 3022, ,KOM,0.00,0.00,0,0
1749,D.Z.PIDZAMA 12-14 3022, ,KOM,0.00,0.00,0,0
1750,D.M.PIZAMA 2-6/A,,KOM,1160.00,0.00,1,1
1751,D.M.PIZAMA 8-10/A,,KOM,1330.00,0.00,1,1
1752,D.M.PIZAMA 12-14/A, ,KOM,0.00,0.00,0,0
1753,ARIS POJAS AC002,,KOM,1190.00,0.00,0,0
1754,ARIS POJAS AC001, ,KOM,0.00,0.00,0,0
1755,ARIS AC012                         , ,KOM,1650.00,0.00,0,0
1756,ARIS POJAS AC007, ,KOM,0.00,0.00,0,0
1757,DESY ARIS BRUS.                    ,,KOM,1050.00,0.00,8,4
1758,PAPILLON P1360,,KOM,1370.00,0.00,1,1
1759,D.M.MAJICA 4-6 5425, ,KOM,0.00,0.00,0,0
1760,D.M.MAJICA 8-10 5425, ,KOM,0.00,0.00,0,0
1761,D.M.MAJICA 12-14 5425, ,KOM,0.00,0.00,0,0
1762,DECJA ZEN.MAJICA 12-14, ,KOM,190.00,0.00,0,0
1764,D.Z.MAJICA 4-6 4137, ,KOM,3700.00,0.00,0,0
1765,D.Z.MAJICA 8-10 4137, ,KOM,0.00,0.00,0,0
1766,D.Z.MAJICA 12-14 4137, ,KOM,0.00,0.00,0,0
1767,M.PIZAMA                           , ,KOM,2280.00,0.00,6,0
1768,Z.MAJICA 4592, ,KOM,0.00,0.00,0,0
1769,M.MAJICA 3637, ,KOM,0.00,0.00,0,0
1770,Z.POLO MAJICA, ,KOM,0.00,0.00,0,0
1771,z.spavacica 2220                   , ,KOM,1450.00,0.00,3,3
1772,D.M.MAJICA 4-6 4138, ,KOM,0.00,0.00,0,0
1773,D.M.PIZAMA 2 5548                  , ,KOM,1480.00,0.00,0,0
1774,D.M.PIZAMA 4-6 5548, ,KOM,0.00,0.00,0,0
1775,D.M.PIZAMA 2 5547                  ,,KOM,1185.00,0.00,-1,-1
1776,D.M.PIZAMA 4-6                     , ,KOM,1340.00,0.00,0,1
1777,D.M.PIZAMA 8-10, ,KOM,0.00,0.00,0,0
1778,D.M.PIZAMA 12-14,,KOM,890.00,0.00,1,1
1779,D.Z.PIZAMA 2 5552                  , ,KOM,1150.00,0.00,-1,-1
1780,D.Z.PIZAMA 4-6 5552, ,KOM,0.00,0.00,0,0
1781,D.Z.PIZAMA 8-10 5552, ,KOM,0.00,0.00,0,0
1782,D.Z.PIZAMA 12-14 5552, ,KOM,0.00,0.00,0,0
1783,Z.PIZAMA 2245                      , ,KOM,1320.00,0.00,-3,1
1784,D.Z.MAJICA 4-6, ,KOM,0.00,0.00,0,0
1785,D.M.PIZAMA 8-10, ,KOM,0.00,0.00,0,0
1786,DEC.ZENS.SLIP 4-6, ,KOM,0.00,0.00,0,0
1787,DEC.ZENS.SLIP 8-10, ,KOM,0.00,0.00,0,0
1788,DEC.ZENS.SLIP 12-14, ,KOM,0.00,0.00,0,0
1789,D.Z.MAJICA 8-10, ,KOM,0.00,0.00,0,0
1790,D.Z.MAJICA 12-14, ,KOM,0.00,0.00,0,0
1791,DEC.MUS.MAJICA 4-6, ,KOM,0.00,0.00,0,0
1792,D.Z.BODI 4-6 2621, ,KOM,0.00,0.00,0,0
1793,DECJI ZEN.SLIP 4-6, ,KOM,0.00,0.00,0,0
1794,DECJI ZENSKI SLIP, ,KOM,0.00,0.00,0,0
1795,DECJI ZENSKI SLIP 12-14, ,KOM,0.00,0.00,0,0
1796,Z.PIZAMA 7173, ,KOM,0.00,0.00,0,0
1797,Z.PIZAMA 7172, ,KOM,0.00,0.00,0,0
1798,Z.SPAVACICA 7401, ,KOM,0.00,0.00,0,0
1799,D.Z.PIZAMA 4-6 5564, ,KOM,0.00,0.00,0,0
1800,D.Z.PIZAMA 8-10 5564, ,KOM,0.00,0.00,0,0
